Name,Path,Folder,Extension,Page Count,Page Count Source,Size (KB),Created,Modified,File ID,Duplicate
JANEDOE4BGREER-000272.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000272.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,4,pdf_parsed,1357.8,3/18/26,3/18/26,2.16912E+12,No
JANEDOE4BGREER-000276.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000276.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,248.2,3/18/26,3/18/26,2.16909E+12,No
JANEDOE4BGREER-000278.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000278.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,6,pdf_parsed,1319.2,3/18/26,3/18/26,2.16912E+12,No
JANEDOE4BGREER-000284.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000284.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,47.3,3/18/26,3/18/26,2.16909E+12,No
JANEDOE4BGREER-000285.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000285.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,85.5,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000287.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000287.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,117.9,3/18/26,3/18/26,2.16909E+12,No
JANEDOE4BGREER-000289.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000289.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,60.3,3/18/26,3/18/26,2.16912E+12,No
JANEDOE4BGREER-000290.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000290.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,67.6,3/18/26,3/18/26,2.16909E+12,No
JANEDOE4BGREER-000291.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000291.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,47.6,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000292.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000292.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,4,pdf_parsed,495,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000296.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000296.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,3,pdf_parsed,268.3,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000299.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000299.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,40.2,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000300.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000300.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,45.7,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000301.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000301.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,67.9,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000302.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000302.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,123.3,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000304.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000304.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,52.1,3/18/26,3/18/26,2.16909E+12,No
JANEDOE4BGREER-000305.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000305.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,84.3,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000306.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000306.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,12,pdf_parsed,703.9,3/18/26,3/18/26,2.16912E+12,No
JANEDOE4BGREER-000318.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000318.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,82.2,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000319.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000319.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,105.8,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000321.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000321.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,27518.2,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000323.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000323.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,57.2,3/18/26,3/18/26,2.1691E+12,No
JANEDOE4BGREER-000324.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JANEDOE4BGREER-000324.pdf,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,1,pdf_parsed,49.2,3/18/26,3/18/26,2.16909E+12,No
JANEDOE5BGREER-000001.PDF,Doe et al. v. Liberty Healthcare et al/05_Mickey McDade (Jane Doe 5)/JANEDOE5BGREER-000001.PDF,Doe et al. v. Liberty Healthcare et al/05_Mickey McDade (Jane Doe 5),.pdf,1,pdf_parsed,1125.5,3/18/26,3/18/26,2.16906E+12,No
JANEDOE7BGREER-000001.pdf,Doe et al. v. Liberty Healthcare et al/07b_Launa Richardson (Jane Doe 7B)/JANEDOE7BGREER-000001.pdf,Doe et al. v. Liberty Healthcare et al/07b_Launa Richardson (Jane Doe 7B),.pdf,1,pdf_parsed,69.3,3/18/26,3/18/26,2.16906E+12,No
JANEDOE7BGREER-000002.pdf,Doe et al. v. Liberty Healthcare et al/07b_Launa Richardson (Jane Doe 7B)/JANEDOE7BGREER-000002.pdf,Doe et al. v. Liberty Healthcare et al/07b_Launa Richardson (Jane Doe 7B),.pdf,2,pdf_parsed,100.2,3/18/26,3/18/26,2.16906E+12,No
JD10GREER-000001.PDF,Doe et al. v. Liberty Healthcare et al/10b_Bailey Call (John Doe 10B)/JD10GREER-000001.PDF,Doe et al. v. Liberty Healthcare et al/10b_Bailey Call (John Doe 10B),.pdf,5,pdf_parsed,27242.5,3/18/26,3/18/26,2.16907E+12,No
JD10GREER-000006.PDF,Doe et al. v. Liberty Healthcare et al/10b_Bailey Call (John Doe 10B)/JD10GREER-000006.PDF,Doe et al. v. Liberty Healthcare et al/10b_Bailey Call (John Doe 10B),.pdf,8,pdf_parsed,1883.5,3/18/26,3/18/26,2.16907E+12,No
JD10PEOPLEINC-000001.PDF,Doe et al. v. Liberty Healthcare et al/10b_Bailey Call (John Doe 10B)/JD10PEOPLEINC-000001.PDF,Doe et al. v. Liberty Healthcare et al/10b_Bailey Call (John Doe 10B),.pdf,430,pdf_parsed,328078.3,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000001.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000001.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,82.6,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000002.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000002.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,96.7,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000003.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000003.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,2,pdf_parsed,87.4,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000005.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000005.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,49.3,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000006.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000006.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,54.9,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000007.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000007.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,89.6,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000008.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000008.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,84.5,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000009.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000009.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,2,pdf_parsed,287.5,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000011.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000011.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,75.7,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000012.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000012.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,2,pdf_parsed,87.7,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000014.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000014.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,49.6,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000015.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000015.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,75.5,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000016.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000016.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,61.1,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000017.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000017.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,52,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000018.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000018.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,52.2,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000019.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000019.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,51.3,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000020.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000020.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,50.6,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000021.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000021.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,197,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000022.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000022.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,52.7,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000023.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000023.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,78,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000024.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000024.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,2,pdf_parsed,109.3,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000026.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000026.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,4,pdf_parsed,141.4,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000030.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000030.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,116.9,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000031.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000031.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,5,pdf_parsed,203.8,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000036.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000036.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,73.8,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000037.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000037.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,76.2,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000038.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000038.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,99.2,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000039.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000039.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,39.4,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000040.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000040.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,74,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000041.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000041.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,76.7,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000042.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000042.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,102.5,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000043.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000043.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,111.2,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000044.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000044.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,104.2,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000045.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000045.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,65.5,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000046.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000046.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,66.6,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000047.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000047.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,4,pdf_parsed,326,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000051.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000051.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,75.5,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000052.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000052.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,67.6,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000053.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000053.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,102.4,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000054.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000054.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,120.6,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000055.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000055.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,5,pdf_parsed,717.2,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000060.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000060.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,148.9,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000061.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000061.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,142,pdf_parsed,9969.9,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000203.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000203.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,2,pdf_parsed,99,3/18/26,3/18/26,2.16907E+12,No
JD11DOC-000205.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000205.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,61.4,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000206.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000206.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,59.2,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000207.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000207.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,1,pdf_parsed,59.6,3/18/26,3/18/26,2.16908E+12,No
JD11DOC-000208.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11)/JD11DOC-000208.pdf,Doe et al. v. Liberty Healthcare et al/11_Richard Lott (John Doe 11),.pdf,5,pdf_parsed,161.3,3/18/26,3/18/26,2.16907E+12,No
JD12GREER000001.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000001.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,1,pdf_parsed,468.6,3/18/26,3/18/26,2.16907E+12,No
JD12GREER000002.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000002.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,1,pdf_parsed,227.7,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000003.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000003.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,2,pdf_parsed,300.7,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000005.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000005.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,4,pdf_parsed,949.9,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000009.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000009.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,3,pdf_parsed,278.4,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000012.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000012.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,2,pdf_parsed,130.8,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000014.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000014.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,1,pdf_parsed,93,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000015.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000015.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,1,pdf_parsed,84.2,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000016.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000016.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,34,pdf_parsed,335,3/18/26,3/18/26,2.16909E+12,No
JD12GREER000050.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000050.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,6,pdf_parsed,3508,3/18/26,3/18/26,2.16908E+12,No
JD12GREER000056.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B)/JD12GREER000056.pdf,Doe et al. v. Liberty Healthcare et al/12b_Waylon Cauthon (John Doe 12B),.pdf,46,pdf_parsed,4308.8,3/18/26,3/18/26,2.16908E+12,No
JD1GREER-000769-000772.PDF,Doe et al. v. Liberty Healthcare et al/01_Cody Richardson (JD1)/JD1GREER-000769-000772.PDF,Doe et al. v. Liberty Healthcare et al/01_Cody Richardson (JD1),.pdf,4,pdf_parsed,1476.5,3/18/26,3/18/26,2.16908E+12,No
JD1GREER-000773.PDF,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B)/JD1GREER-000773.PDF,Doe et al. v. Liberty Healthcare et al/04b_Caitlin Spradling (Jane Doe 4B),.pdf,2,pdf_parsed,975.5,3/18/26,3/18/26,2.1691E+12,No
JD2BGREER-000001-JD2BGREER-000001.PDF,Doe et al. v. Liberty Healthcare et al/02b_MacArthur Finley (JD2B)/JD2BGREER-000001-JD2BGREER-000001.PDF,Doe et al. v. Liberty Healthcare et al/02b_MacArthur Finley (JD2B),.pdf,1,pdf_parsed,1158.5,3/18/26,3/18/26,2.1691E+12,No
JD2BGREER-000002-JD2BGREER-000004.PDF,Doe et al. v. Liberty Healthcare et al/02b_MacArthur Finley (JD2B)/JD2BGREER-000002-JD2BGREER-000004.PDF,Doe et al. v. Liberty Healthcare et al/02b_MacArthur Finley (JD2B),.pdf,3,pdf_parsed,1167.4,3/18/26,3/18/26,2.1691E+12,No
